"","ID","Name","Industry","Inception","Employees","State","City","Revenue","Expenses","Profit","Growth"
"8892",8892,"Overviewparrot","Software","2005",476,"NV","West Des Moines",10438203,25631055,-15192852,59
"8893",8893,"Belaguerra","IT Services","2011",217,"NC","Marietta",2325676,7651179,-5325503,77
"8894",8894,"Allpossible","Software","2021",110,"VA","Alexandria",6458834,59291384,-52832550,56
"8895",8895,"Comparejson","IT Services","2014",289,"MD","Nashville",6035303,14171212,-8135909,71
"8896",8896,"Pickledcanoeing","Health","2017",231,"TX","Minneapolis",12726494,3439784,9286710,22
"8897",8897,"Assurehelp","IT Services","2016",384,"IL","Deerfield Beach",16850142,65001256,-48151114,77
"8898",8898,"Shrimpssecurity","Financial Services","2018",292,"OH","Erlanger",13916968,7237939,6679029,5
"8899",8899,"Rawfishcomplete","Financial Services","2020",93,"MN","Roseville",4483596,2005751,2477845,14
"8900",8900,"Buretteadmirable","Retail","2018",267,"DC","Houston",14616611,33301385,-18684774,13
"8901",8901,"Inventtremendous","Construction","2009",260,"CA","Sunrise",1703833,9331977,-7628144,21
"8902",8902,"Overviewparrot","Financial Services","2016",12,"ME","Falls Church",9599537,7065899,2533638,5
"8903",8903,"Belaguerra","Health","2020",330,"MN","El Segundo",15656091,25631056,-9974965,12
"8904",8904,"Allpossible","Health","2017",133,"TX","Melville",16791692,7651180,9140512,1
"8905",8905,"Comparejson","Software","2007",390,"MI","atlanta",19241022,59291385,-40050363,63
"8906",8906,"Pickledcanoeing","Construction","2017",120,"CA","Ontario",2522844,14171213,-11648369,10
"8907",8907,"Assurehelp","Construction","2005",28,"WI","Tampa",7351665,3439785,3911880,5
"8908",8908,"Shrimpssecurity","Construction","2013",50,"OH","Portland",2793573,65001257,-62207684,20
"8909",8909,"Rawfishcomplete","Health","2019",346,"PA","Greenbelt",6931783,7237940,-306157,7
"8910",8910,"Buretteadmirable","Health","2016",5,"NV","Tampa",6877865,2005752,4872113,20
"8911",8911,"Inventtremendous","Construction","2005",307,"NC","Niagara Falls",18146134,33301386,-15155252,12
"8912",8912,"Overviewparrot","Retail","2009",50,"VA","Kentwood",5373791,9331978,-3958187,10
"8913",8913,"Belaguerra","Government Services","2015",269,"MD","Bridgeview",6761374,7065900,-304526,15
"8914",8914,"Allpossible","Government Services","2012",138,"TX","Columbus",8354439,25631057,-17276618,9
"8915",8915,"Comparejson","Health","2020",218,"IL","Latham",2700251,7651181,-4950930,23
"8916",8916,"Pickledcanoeing","IT Services","2017",122,"OH","Carrollton",8790631,59291386,-50500755,84
"8917",8917,"Assurehelp","Financial Services","2007",34,"MN","St. Louis",9208411,14171214,-4962803,10
"8918",8918,"Shrimpssecurity","IT Services","2006",12,"DC","Dallas",8539049,3439786,5099263,90
"8919",8919,"Rawfishcomplete","Financial Services","2008",309,"CA","New York",17629207,65001258,-47372051,9
"8920",8920,"Buretteadmirable","Financial Services","2010",81,"ME","Shillington",1136509,7237941,-6101432,15
"8921",8921,"Inventtremendous","IT Services","2022",380,"MN","Plano",18572439,2005753,16566686,65
"8922",8922,"Overviewparrot","Software","2015",430,"TX","Oklahoma City",10534318,33301387,-22767069,46
"8923",8923,"Belaguerra","Software","2017",238,"MI","Kennesaw",241420,9331979,-9090559,51
"8924",8924,"Allpossible","IT Services","2012",140,"CA","Cleveland",1937462,7065901,-5128439,89
"8925",8925,"Comparejson","Construction","2019",199,"WI","Jamestown",18532859,25631058,-7098199,3
"8926",8926,"Pickledcanoeing","Government Services","2007",439,"OH","Allentown",1211416,7651182,-6439766,6
"8927",8927,"Assurehelp","Health","2009",274,"PA","Tampa",2196986,59291387,-57094401,5
"8928",8928,"Shrimpssecurity","Software","2006",267,"NV","Santa Clara",5507954,14171215,-8663261,51
"8929",8929,"Rawfishcomplete","Construction","2005",50,"NC","Herndon",4794519,3439787,1354732,3
"8930",8930,"Buretteadmirable","Retail","2008",239,"VA","Chicago",8326658,65001259,-56674601,14
"8931",8931,"Inventtremendous","Software","2010",167,"MD","Madison",18808059,7237942,11570117,40
"8932",8932,"Overviewparrot","Software","2005",348,"TX","Coeur d Alene",11824477,2005754,9818723,52
"8933",8933,"Belaguerra","Software","2015",485,"IL","Minneapolis",15863549,33301388,-17437839,63
"8934",8934,"Allpossible","Retail","2019",76,"OH","Lehi",5306772,9331980,-4025208,11
"8935",8935,"Comparejson","Health","2015",165,"MN","Glen Allen",4160244,7065902,-2905658,22
"8936",8936,"Pickledcanoeing","Construction","2009",364,"DC","Denver",16237650,25631059,-9393409,13
"8937",8937,"Assurehelp","IT Services","2021",393,"CA","Santa Clara",8939868,7651183,1288685,81
"8938",8938,"Shrimpssecurity","IT Services","2007",351,"ME","Sarasota",5605039,59291388,-53686349,77
"8939",8939,"Rawfishcomplete","IT Services","2010",447,"MN","Bellevue",2244428,14171216,-11926788,85
"8940",8940,"Buretteadmirable","Financial Services","2007",261,"TX","Orlando",10085572,3439788,6645784,13
"8941",8941,"Inventtremendous","Financial Services","2015",343,"MI","Mansfield",13918447,65001260,-51082813,10
"8942",8942,"Overviewparrot","Financial Services","2008",246,"CA","Bethesda",4699428,7237943,-2538515,11
"8943",8943,"Belaguerra","Government Services","2020",143,"WI","Fort Worth",10052550,2005755,8046795,7
"8944",8944,"Allpossible","Health","2007",174,"OH","San Diego",17260879,33301389,-16040510,18
"8945",8945,"Comparejson","Health","2012",292,"PA","Columbus",10764446,9331981,1432465,10
"8946",8946,"Pickledcanoeing","Software","2005",378,"NV","Durham",11311915,7065903,4246012,56
"8947",8947,"Assurehelp","Construction","2022",231,"NC","North Wales",17133577,25631060,-8497483,9
"8948",8948,"Shrimpssecurity","Government Services","2006",67,"VA","Nashville",7295908,7651184,-355276,9
"8949",8949,"Rawfishcomplete","Construction","2020",155,"MD","South Plainfield",5829849,59291389,-53461540,1
"8950",8950,"Buretteadmirable","IT Services","2013",303,"TX","Cambridge",11084029,14171217,-3087188,75
"8951",8951,"Inventtremendous","Retail","2017",439,"IL","Boca Raton",9951270,3439789,6511481,12
"8952",8952,"Overviewparrot","Software","2011",322,"OH","Rockville",7057264,65001261,-57943997,55
"8953",8953,"Belaguerra","IT Services","2012",33,"MN","Rolling Meadows",7306070,7237944,68126,89
"8954",8954,"Allpossible","Government Services","2012",491,"DC","Haltom City",15793604,2005756,13787848,8
"8955",8955,"Comparejson","Retail","2013",89,"CA","Huntsville",7180273,33301390,-26121117,15
"8956",8956,"Pickledcanoeing","Software","2020",321,"ME","Springfield",2982513,9331982,-6349469,43
"8957",8957,"Assurehelp","Government Services","2005",465,"MN","Weston",399300,7065904,-6666604,13
"8958",8958,"Shrimpssecurity","Government Services","2006",174,"TX","Tampa",17621292,25631061,-8009769,9
"8959",8959,"Rawfishcomplete","IT Services","2005",92,"MI","St. Louis",3831263,7651185,-3819922,62
"8960",8960,"Buretteadmirable","Financial Services","2010",183,"CA","Carrollton",14932170,59291390,-44359220,6
"8961",8961,"Inventtremendous","Health","2011",324,"WI","Tulsa",4291368,14171218,-9879850,11
"8962",8962,"Overviewparrot","Construction","2015",408,"OH","Davidson",19889034,3439790,16449244,3
"8963",8963,"Belaguerra","Construction","2012",453,"PA","Westfield",10224393,65001262,-54776869,7
"8964",8964,"Allpossible","Retail","2008",238,"NV","Durham",4620595,7237945,-2617350,10
"8965",8965,"Comparejson","Health","2008",252,"NC","San Ramon",7760673,2005757,5754916,17
"8966",8966,"Pickledcanoeing","Financial Services","2016",136,"VA","Brookfield",3943315,33301391,-29358076,7
"8967",8967,"Assurehelp","Retail","2017",400,"MD","Clifton Park",9223187,9331983,-108796,13
"8968",8968,"Shrimpssecurity","Health","2022",480,"TX","San Diego",17054707,7065905,9988802,17
"8969",8969,"Rawfishcomplete","Construction","2018",338,"IL","Wauwatosa",9820463,25631062,-15810599,23
"8970",8970,"Buretteadmirable","Financial Services","2011",199,"OH","San Diego",15351967,7651186,7700781,6
"8971",8971,"Inventtremendous","Health","2013",190,"MN","Seattle",13248117,59291391,-46043274,9
"8972",8972,"Overviewparrot","Health","2017",54,"DC","Austin",5593249,14171219,-8577970,27
"8973",8973,"Belaguerra","Construction","2022",14,"CA","Indianapolis",7051729,3439791,3611938,22
"8974",8974,"Allpossible","Health","2008",25,"ME","New York",5274087,65001263,-59727176,4
"8975",8975,"Comparejson","IT Services","2012",96,"MN","Reston",1823999,7237946,-5413947,76
"8976",8976,"Pickledcanoeing","IT Services","2015",258,"TX","Coralville",17726998,2005758,15721240,60
"8977",8977,"Assurehelp","IT Services","2006",398,"MI","San Diego",6605330,33301392,-26696062,62
"8978",8978,"Shrimpssecurity","Government Services","2010",262,"CA","Moscow",9418988,9331984,87004,6
"8979",8979,"Rawfishcomplete","Government Services","2014",236,"WI","Carlsbad",14067641,7065906,7001735,10
"8980",8980,"Buretteadmirable","Software","2017",2,"OH","Farmers Branch",9990387,25631063,-15640676,58
"8981",8981,"Inventtremendous","Software","2010",228,"PA","Silver Spring",13523448,7651187,5872261,45
"8982",8982,"Overviewparrot","Retail","2010",74,"NV","Florence",1143101,59291392,-58148291,12
"8983",8983,"Belaguerra","Health","2012",224,"NC","Oshkosh",5614804,14171220,-8556416,3
"8984",8984,"Allpossible","IT Services","2022",448,"VA","Twinsburg",3026670,3439792,-413122,77
"8985",8985,"Comparejson","Software","2012",65,"MD","Plymouth Meeting",2925138,65001264,-62076126,49
"8986",8986,"Pickledcanoeing","Software","2015",349,"TX","henderson",6653829,7237947,-584118,63
"8987",8987,"Assurehelp","Financial Services","2019",367,"IL","Greensboro",11646377,2005759,9640618,8
"8988",8988,"Shrimpssecurity","Government Services","2017",89,"OH","Falls Church",9767083,33301393,-23534310,12
"8989",8989,"Rawfishcomplete","IT Services","2022",424,"MN","Germantown",16275229,9331985,6943244,62
"8990",8990,"Buretteadmirable","Retail","2008",149,"DC","Houston",3098800,7065907,-3967107,13
"8991",8991,"Inventtremendous","Health","2009",431,"CA","Glendale Heights",13689447,25631064,-11941617,15
"8992",8992,"Overviewparrot","Software","2012",210,"ME","Medina",19480787,7651188,11829599,65
"8993",8993,"Belaguerra","Government Services","2013",96,"MN","Minneapolis",8450606,59291393,-50840787,15
"8994",8994,"Allpossible","Financial Services","2014",185,"TX","Washington",16805512,14171221,2634291,13
"8995",8995,"Comparejson","Construction","2017",26,"MI","Los Angeles",7959777,3439793,4519984,23
"8996",8996,"Pickledcanoeing","Software","2020",207,"CA","Portland",10020795,65001265,-54980470,48
"8997",8997,"Assurehelp","Health","2011",359,"WI","Woodbury",13475922,7237948,6237974,17
"8998",8998,"Shrimpssecurity","Retail","2014",122,"OH","Fort Worth",16435301,2005760,14429541,12
"8999",8999,"Rawfishcomplete","Retail","2011",376,"PA","Troy",5941722,33301394,-27359672,15
"9000",9000,"Buretteadmirable","Government Services","2012",126,"NV","Los Angeles",19287229,9331986,9955243,12
"9001",9001,"Inventtremendous","Software","2022",121,"NC","Franklin",13317003,7065908,6251095,62
"9002",9002,"Overviewparrot","Health","2015",180,"VA","Newtown Square",1577331,25631065,-24053734,20
"9003",9003,"Belaguerra","IT Services","2014",372,"MD","Greenville",19451362,7651189,11800173,64
"9004",9004,"Allpossible","Health","2018",138,"TX","Orange",621322,59291394,-58670072,6
"9005",9005,"Comparejson","IT Services","2018",335,"IL","Madison",15300608,14171222,1129386,84
"9006",9006,"Pickledcanoeing","Software","2016",388,"OH","Manalapan",8546860,3439794,5107066,42
"9007",9007,"Assurehelp","Construction","2018",175,"MN","Clayton",2129542,65001266,-62871724,4
"9008",9008,"Shrimpssecurity","Software","2006",75,"DC","Woodside",2692221,7237949,-4545728,44
"9009",9009,"Rawfishcomplete","Software","2011",87,"CA","San Ramon",4396527,2005761,2390766,50
"9010",9010,"Buretteadmirable","Financial Services","2005",161,"ME","Boca Raton",7672349,33301395,-25629046,7
"9011",9011,"Inventtremendous","IT Services","2013",212,"MN","New York",7584421,9331987,-1747566,61
"9012",9012,"Overviewparrot","IT Services","2005",115,"TX","Bellevue",11356528,7065909,4290619,76
"9013",9013,"Belaguerra","Health","2022",424,"MI","Flowood",9534409,25631066,-16096657,14
"9014",9014,"Allpossible","IT Services","2022",420,"CA","San Ramon",12693613,7651190,5042423,88
"9015",9015,"Comparejson","IT Services","2021",225,"WI","Louisville",17449152,59291395,-41842243,87
"9016",9016,"Pickledcanoeing","Software","2013",112,"OH","Clayton",1853883,14171223,-12317340,59
"9017",9017,"Assurehelp","Health","2014",424,"PA","Iselin",1434110,3439795,-2005685,27
"9018",9018,"Shrimpssecurity","Government Services","2015",458,"NV","Suffolk",13151111,65001267,-51850156,6
"9019",9019,"Rawfishcomplete","Software","2005",264,"NC","Monroe",2460476,7237950,-4777474,42
"9020",9020,"Buretteadmirable","Software","2012",119,"VA","Durham",10751821,2005762,8746059,47
"9021",9021,"Inventtremendous","Construction","2017",470,"MD","Huntsville",8099827,33301396,-25201569,20
"9022",9022,"Overviewparrot","Software","2012",494,"TX","McLean",13992335,9331988,4660347,51
"9023",9023,"Belaguerra","Health","2021",492,"IL","Columbia",13435799,7065910,6369889,3
"9024",9024,"Allpossible","Government Services","2016",235,"OH","Collingswood",16949476,25631067,-8681591,7
"9025",9025,"Comparejson","Software","2018",139,"MN","Houston",2784682,7651191,-4866509,51
"9026",9026,"Pickledcanoeing","Health","2020",118,"DC","Dacula",6987103,59291396,-52304293,15
"9027",9027,"Assurehelp","Software","2016",123,"CA","Tampa",10933716,14171224,-3237508,43
"9028",9028,"Shrimpssecurity","Construction","2010",465,"ME","Cary",9449256,3439796,6009460,19
"9029",9029,"Rawfishcomplete","Construction","2020",249,"MN","South Jordan",13085932,65001268,-51915336,1
"9030",9030,"Buretteadmirable","Software","2013",141,"TX","Scottsdale",1240818,7237951,-5997133,60
"9031",9031,"Inventtremendous","IT Services","2017",77,"MI","Vienna",5027161,2005763,3021398,72
"9032",9032,"Overviewparrot","IT Services","2013",382,"CA","Franklin",1525374,33301397,-31776023,83
"9033",9033,"Belaguerra","Software","2017",456,"WI","Des Plaines",11564646,9331989,2232657,63
"9034",9034,"Allpossible","Software","2014",17,"OH","Newport Beach",1053010,7065911,-6012901,45
"9035",9035,"Comparejson","Software","2011",472,"PA","Houston",10505300,25631068,-15125768,52
"9036",9036,"Pickledcanoeing","Software","2013",375,"NV","Dallas",5004993,7651192,-2646199,51
"9037",9037,"Assurehelp","IT Services","2017",270,"NC","Seattle",13839483,59291397,-45451914,78
"9038",9038,"Shrimpssecurity","IT Services","2007",128,"VA","Columbia",8573722,14171225,-5597503,72
"9039",9039,"Rawfishcomplete","Health","2016",431,"MD","Davenport",3230544,3439797,-209253,22
"9040",9040,"Buretteadmirable","IT Services","2017",403,"TX","West Hollywood",18019232,65001269,-46982037,82
"9041",9041,"Inventtremendous","IT Services","2009",368,"IL","Duluth",17022459,7237952,9784507,76
"9042",9042,"Overviewparrot","Government Services","2017",358,"OH","West Hartford",8019736,2005764,6013972,6
"9043",9043,"Belaguerra","Government Services","2017",244,"MN","Reston",16316595,33301398,-16984803,10
"9044",9044,"Allpossible","Financial Services","2017",21,"DC","Franklin",5278481,9331990,-4053509,12
"9045",9045,"Comparejson","IT Services","2014",76,"CA","Lisbon Falls",8025148,7065912,959236,60
"9046",9046,"Pickledcanoeing","Retail","2016",397,"ME","Midlothian",2055065,25631069,-23576004,12
"9047",9047,"Assurehelp","Financial Services","2008",344,"MN","San Diego",17683495,7651193,10032302,11
"9048",9048,"Shrimpssecurity","Retail","2020",295,"TX","Silver Spring",12306153,59291398,-46985245,10
"9049",9049,"Rawfishcomplete","Software","2016",169,"MI","Carlsbad",509345,14171226,-13661881,44
"9050",9050,"Buretteadmirable","Software","2015",24,"CA","O'Fallon",8022950,3439798,4583152,47
"9051",9051,"Inventtremendous","IT Services","2020",205,"WI","Virginia Beach",5594650,65001270,-59406620,73
"9052",9052,"Overviewparrot","Software","2014",250,"OH","Star City",1836625,7237953,-5401328,51
"9053",9053,"Belaguerra","Construction","2005",123,"PA","Philadelphia",4642488,2005765,2636723,22
"9054",9054,"Allpossible","IT Services","2016",310,"NV","Chicago",4233089,33301399,-29068310,66
"9055",9055,"Comparejson","Government Services","2007",13,"NC","St. Petersburg",4300943,9331991,-5031048,15
"9056",9056,"Pickledcanoeing","Software","2016",469,"VA","Plano",8816505,7065913,1750592,45
"9057",9057,"Assurehelp","Software","2011",14,"MD","Newark",4200690,25631070,-21430380,50
"9058",9058,"Shrimpssecurity","Software","2013",307,"TX","Maitland",13488674,7651194,5837480,43
"9059",9059,"Rawfishcomplete","Software","2017",111,"IL","Augusta",15769994,59291399,-43521405,64
"9060",9060,"Buretteadmirable","Construction","2017",458,"OH","Chicago",2553889,14171227,-11617338,8
"9061",9061,"Inventtremendous","IT Services","2005",133,"MN","Seattle",10182769,3439799,6742970,61
"9062",9062,"Overviewparrot","Retail","2010",68,"DC","Herndon",2153874,65001271,-62847397,14
"9063",9063,"Belaguerra","IT Services","2016",459,"CA","Lee's Summit",18283655,7237954,11045701,61
"9064",9064,"Allpossible","IT Services","2016",485,"ME","Tysons Corner",2622096,2005766,616330,64
"9065",9065,"Comparejson","IT Services","2006",443,"MN","Alpharetta",14786004,33301400,-18515396,64
"9066",9066,"Pickledcanoeing","IT Services","2016",210,"TX","New York",7599336,9331992,-1732656,89
"9067",9067,"Assurehelp","Health","2022",14,"MI","Lake Charles",2272530,7065914,-4793384,15
"9068",9068,"Shrimpssecurity","IT Services","2020",321,"CA","Cheektowaga",18097157,25631071,-7533914,81
"9069",9069,"Rawfishcomplete","IT Services","2014",71,"WI","Cambridge",9676169,7651195,2024974,64
"9070",9070,"Buretteadmirable","Construction","2016",339,"OH","WAYNE",12913557,59291400,-46377843,20
"9071",9071,"Inventtremendous","IT Services","2018",26,"PA","Santa Clara",8603595,14171228,-5567633,61
"9072",9072,"Overviewparrot","Health","2020",36,"NV","Orem",8660177,3439800,5220377,11
"9073",9073,"Belaguerra","IT Services","2005",475,"NC","Seattle",7287577,65001272,-57713695,62
"9074",9074,"Allpossible","Financial Services","2010",252,"VA","Rancho Dominguez",12008458,7237955,4770503,8
"9075",9075,"Comparejson","Government Services","2015",341,"MD","Herndon",1239611,2005767,-766156,15
"9076",9076,"Pickledcanoeing","IT Services","2009",373,"TX","Nashville",11864164,33301401,-21437237,74
"9077",9077,"Assurehelp","Financial Services","2014",233,"IL","Williamsville",2127943,9331993,-7204050,6
"9078",9078,"Shrimpssecurity","IT Services","2005",333,"OH","Mount Laurel",3650632,7065915,-3415283,84
"9079",9079,"Rawfishcomplete","Health","2008",117,"MN","Santa Barbara",11876726,25631072,-13754346,25
"9080",9080,"Buretteadmirable","IT Services","2013",442,"DC","Boca Raton",12401987,7651196,4750791,73
"9081",9081,"Inventtremendous","IT Services","2012",93,"CA","Billerica",3713156,59291401,-55578245,74
"9082",9082,"Overviewparrot","IT Services","2012",137,"ME","Dallas",11712845,14171229,-2458384,75
"9083",9083,"Belaguerra","Government Services","2007",77,"MN","Lyndhurst",8167425,3439801,4727624,9
"9084",9084,"Allpossible","IT Services","2009",175,"TX","San Francisco",17040270,65001273,-47961003,90
"9085",9085,"Comparejson","Government Services","2019",152,"MI","Millersville",2580314,7237956,-4657642,7
"9086",9086,"Pickledcanoeing","Retail","2005",79,"CA","Clarksville",5621540,2005768,3615772,15
"9087",9087,"Assurehelp","Health","2007",107,"WI","Ashburn",14278339,33301402,-19023063,25
"9088",9088,"Shrimpssecurity","Government Services","2018",173,"OH","Iselin",13621984,9331994,4289990,7
"9089",9089,"Rawfishcomplete","Retail","2011",120,"PA","Sandy",6497027,7065916,-568889,12
"9090",9090,"Buretteadmirable","Health","2012",464,"NV","Santa Barbara",10760153,25631073,-14870920,7
"9091",9091,"Inventtremendous","Health","2016",298,"NC","FRISCO",7160956,7651197,-490241,10
"9092",9092,"Overviewparrot","IT Services","2007",21,"VA","Fairfax",1334269,59291402,-57957133,66
"9093",9093,"Belaguerra","Financial Services","2006",284,"MD","Atlanta",14892986,14171230,721756,14
"9094",9094,"Allpossible","IT Services","2018",174,"TX","Provo",11748163,3439802,8308361,89
"9095",9095,"Comparejson","IT Services","2014",330,"IL","Fredericksburg",18938772,65001274,-46062502,85
"9096",9096,"Pickledcanoeing","IT Services","2020",236,"OH","Arlington",4958372,7237957,-2279585,74
"9097",9097,"Assurehelp","IT Services","2019",49,"MN","Madison Heights",1889919,2005769,-115850,72
"9098",9098,"Shrimpssecurity","Software","2005",23,"DC","Tucson",5883572,33301403,-27417831,59
"9099",9099,"Rawfishcomplete","Software","2015",415,"CA","Northampton",13957312,9331995,4625317,46
"9100",9100,"Buretteadmirable","IT Services","2019",192,"ME","Winter Garden",18980859,7065917,11914942,71
"9101",9101,"Inventtremendous","Retail","2017",102,"MN","Columbia",18380645,25631074,-7250429,15
"9102",9102,"Overviewparrot","Health","2014",189,"TX","Cicero",11024573,7651198,3373375,27
"9103",9103,"Belaguerra","IT Services","2014",238,"MI","Morrisville",19552076,59291403,-39739327,75
"9104",9104,"Allpossible","Government Services","2005",16,"CA","Philadelphia",3195410,14171231,-10975821,9
"9105",9105,"Comparejson","Software","2005",119,"WI","Hopewell Junction",16029284,3439803,12589481,52
"9106",9106,"Pickledcanoeing","Government Services","2013",252,"OH","Princeton",10187478,65001275,-54813797,7
"9107",9107,"Assurehelp","IT Services","2020",283,"PA","Buffalo",14862265,7237958,7624307,71
"9108",9108,"Shrimpssecurity","IT Services","2013",195,"NV","Plymouth Meeting",1645433,2005770,-360337,60
"9109",9109,"Rawfishcomplete","Government Services","2010",142,"NC","Centennial",2799901,33301404,-30501503,8
"9110",9110,"Buretteadmirable","Government Services","2007",294,"VA","PEARLAND",658438,9331996,-8673558,14
"9111",9111,"Inventtremendous","IT Services","2015",199,"MD","Lakewood",12669140,7065918,5603222,63
"9112",9112,"Overviewparrot","Retail","2019",340,"TX","Frisco",14221417,25631075,-11409658,14
"9113",9113,"Belaguerra","Government Services","2005",241,"IL","Novi",19087078,7651199,11435879,15
"9114",9114,"Allpossible","Construction","2022",418,"OH","Atlanta",15599570,59291404,-43691834,27
"9115",9115,"Comparejson","Construction","2014",496,"MN","Bethesda",16939631,14171232,2768399,16
"9116",9116,"Pickledcanoeing","Software","2022",159,"DC","Bethesda",17522013,3439804,14082209,43
"9117",9117,"Assurehelp","IT Services","2010",54,"CA","Orlando",8056185,65001276,-56945091,62
"9118",9118,"Shrimpssecurity","IT Services","2017",470,"ME","Richmond",5427633,7237959,-1810326,66
"9119",9119,"Rawfishcomplete","IT Services","2021",487,"MN","Indianapolis",10691226,2005771,8685455,82
"9120",9120,"Buretteadmirable","Health","2014",386,"TX","Hickory Hills",210573,33301405,-33090832,0
"9121",9121,"Inventtremendous","Software","2011",204,"MI","Fresno",379596,9331997,-8952401,45
"9122",9122,"Overviewparrot","Software","2013",240,"CA","Washington",4951154,7065919,-2114765,59
"9123",9123,"Belaguerra","Health","2014",491,"WI","Providence",2834868,25631076,-22796208,27
"9124",9124,"Allpossible","Health","2007",500,"OH","New Haven",18584657,7651200,10933457,5
"9125",9125,"Comparejson","IT Services","2014",77,"PA","Sandy",5560289,59291405,-53731116,89
"9126",9126,"Pickledcanoeing","IT Services","2007",200,"NV","Rockville",16806582,14171233,2635349,87
"9127",9127,"Assurehelp","Government Services","2017",355,"NC","Bloomington",13531560,3439805,10091755,9
"9128",9128,"Shrimpssecurity","IT Services","2005",152,"VA","Wichita",9213084,65001277,-55788193,86
"9129",9129,"Rawfishcomplete","Software","2014",270,"MD","San Diego",15942959,7237960,8704999,64
"9130",9130,"Buretteadmirable","IT Services","2018",224,"TX","San Diego",10011106,2005772,8005334,72
"9131",9131,"Inventtremendous","IT Services","2012",244,"IL","Omaha",3413561,33301406,-29887845,88
"9132",9132,"Overviewparrot","Health","2009",322,"OH","New York",8763723,9331998,-568275,10
"9133",9133,"Belaguerra","Software","2015",249,"MN","Winter Garden",12124139,7065920,5058219,60
"9134",9134,"Allpossible","Construction","2011",342,"DC","Boston",17622865,25631077,-8008212,2
"9135",9135,"Comparejson","Retail","2009",252,"CA","Dallas",16130111,7651201,8478910,13
"9136",9136,"Pickledcanoeing","Software","2006",136,"ME","Lubbock",15825667,59291406,-43465739,47
"9137",9137,"Assurehelp","IT Services","2016",361,"MN","Burbank",9067524,14171234,-5103710,81
"9138",9138,"Shrimpssecurity","IT Services","2022",405,"TX","Reston",10772993,3439806,7333187,61
"9139",9139,"Rawfishcomplete","Retail","2021",446,"MI","Wilmington",2504261,65001278,-62497017,12
"9140",9140,"Buretteadmirable","IT Services","2008",217,"CA","Austin",12680966,7237961,5443005,86
"9141",9141,"Inventtremendous","Construction","2005",423,"WI","Minneapolis",11858185,2005773,9852412,27
"9142",9142,"Overviewparrot","IT Services","2017",289,"OH","San Clemente",7757180,33301407,-25544227,88
"9143",9143,"Belaguerra","Health","2011",269,"PA","Horsham",3693373,9331999,-5638626,0
"9144",9144,"Allpossible","Retail","2016",347,"NV","Chicago",3021971,7065921,-4043950,10
"9145",9145,"Comparejson","Health","2010",392,"NC","San Diego",4626069,25631078,-21005009,18
"9146",9146,"Pickledcanoeing","Financial Services","2012",417,"VA","San Diego",16197165,7651202,8545963,12
"9147",9147,"Assurehelp","IT Services","2006",58,"MD","Overland Park",9867886,59291407,-49423521,70
"9148",9148,"Shrimpssecurity","IT Services","2007",181,"TX","Boston",14506261,14171235,335026,65
"9149",9149,"Rawfishcomplete","Health","2005",478,"IL","Portland",2610150,3439807,-829657,8
"9150",9150,"Buretteadmirable","Financial Services","2009",452,"OH","Chelmsford",3262255,65001279,-61739024,11
"9151",9151,"Inventtremendous","Health","2019",296,"MN","Seattle",4276132,7237962,-2961830,8
"9152",9152,"Overviewparrot","Retail","2018",51,"DC","Waxhaw",1750938,2005774,-254836,14
"9153",9153,"Belaguerra","Health","2019",464,"CA","Reston",4902946,33301408,-28398462,24
"9154",9154,"Allpossible","Financial Services","2015",113,"ME","Blacksburg",11230730,93311000,-82080270,11
"9155",9155,"Comparejson","IT Services","2017",337,"MN","Elk Grove Village",1673294,7065922,-5392628,61
"9156",9156,"Pickledcanoeing","Retail","2008",19,"TX","Clearwater",3382458,25631079,-22248621,14
"9157",9157,"Assurehelp","Construction","2018",415,"MI","Baltimore",8086490,7651203,435287,20
"9158",9158,"Shrimpssecurity","Construction","2007",435,"CA","Hamilton",12657194,59291408,-46634214,10
"9159",9159,"Rawfishcomplete","Retail","2007",154,"WI","Houston",4169940,14171236,-10001296,13
"9160",9160,"Buretteadmirable","IT Services","2015",94,"OH","San Jose",6048372,3439808,2608564,67
"9161",9161,"Inventtremendous","Construction","2005",477,"PA","Redmond",12423222,65001280,-52578058,26
"9162",9162,"Overviewparrot","Financial Services","2019",49,"NV","Fort Walton Beach",8657705,7237963,1419742,7
"9163",9163,"Belaguerra","IT Services","2018",279,"NC","Franklin",8316138,2005775,6310363,82
"9164",9164,"Allpossible","IT Services","2020",274,"VA","Austin",3239726,33301409,-30061683,83
"9165",9165,"Comparejson","IT Services","2009",258,"MD","San Diego",10304079,93311001,-83006922,67
"9166",9166,"Pickledcanoeing","Retail","2018",35,"TX","Staten Island",8644521,7065923,1578598,12
"9167",9167,"Assurehelp","Software","2019",13,"WI","Vista",5837153,25631080,-19793927,55
"9168",9168,"Shrimpssecurity","Construction","2006",411,"OH","Ann Arbor",1950610,7651204,-5700594,14
"9169",9169,"Rawfishcomplete","Construction","2014",480,"PA","Farmingdale",9031454,59291409,-50259955,14
"9170",9170,"Buretteadmirable","Financial Services","2007",342,"NV","Reston",6463276,14171237,-7707961,5
"9171",9171,"Inventtremendous","Software","2017",8,"NC","Minneapolis",1508682,3439809,-1931127,44
"9172",9172,"Overviewparrot","IT Services","2020",496,"VA","Aliso Viejo",14186807,65001281,-50814474,71
